index_content,word,nature,index_word
13,水里,s,6
13,旁边,f,7
13,安全员,n,8
13,很快,d,9
13,救,v,10
13,沿路,n,11
13,小吃,n,12
13,贵,a,13
14,长,a,0
14,好玩,v,1
14,水,n,2
14,很凉,a,3
14,太阳,ns,4
14,日子,n,5
14,玩,v,6
14,山里,s,7
14,水,n,8
14,很凉,a,9
14,感冒,v,10
14,女性朋友,n,11
14,玩,v,12
14,选,zg,13
14,天气,n,14
15,太,d,0
15,刺激,v,1
15,成年人,n,2
15,最佳,z,3
15,胜地,n,4
16,一会,m,0
16,不让,v,1
16,走路,n,2
16,走,v,3
16,分钟,q,4
16,终点,d,5
16,心情,n,6
16,美丽,ns,7
16,失望,v,8
16,有始无终,l,9
17,好玩,v,0
17,地方,n,1
17,刺激,v,2
18,同事,n,0
18,环境,n,1
18,不错,a,2
18,途中,s,3
18,小商贩,n,4
18,东西,ns,5
18,吃,v,6
18,唯一,b,7
18,遗憾,a,8
18,漂到,v,9
18,一半,m,10
18,冷,a,11
18,护具,n,12
18,感觉,n,13
18,换,v,14
18,破损,v,15
19,天气,n,0
19,冷,a,1
19,好玩,v,2
19,水,n,3
19,真的,d,4
19,冷,a,5
19,下水,v,6
19,太晚,nz,7
19,一点多,m,8
19,下水,v,9
19,特别,d,10
19,特别,d,11
19,冷,a,12
19,刺激,v,13
19,南江,ns,14
19,大峡谷,nz,15
19,好玩,v,16
19,去年,t,17
19,月份,n,18
19,感觉,n,19
19,月份,n,20
19,水,n,21
19,卖,v,22
19,东西,ns,23
19,价格,n,24
19,特别,d,25
19,贵,a,26
19,吃,v,27
19,点,q,28
19,热,a,29
19,舒服,a,30
19,刺激,v,31
19,好玩,v,32
20,喜欢,v,0
20,今年夏天,nr,1
20,想要,v,2
20,玩,v,3
20,刺激,v,4
20,年,m,5
20,年,m,6
20,夏天,t,7
20,想,v,8
22,流程,n,0
22,第一天,m,1
22,自驾游,i,2
22,开车,v,3
22,高速,d,4
22,高速,d,5
22,酒店宾馆,ns,6
22,住,v,7
22,吃,v,8
22,找,v,9
22,点,q,10
22,吃,v,11
22,第二天,m,12
22,吃,v,13
22,早餐,n,14
22,吃,v,15
22,早餐,n,16
22,漂,v,17
22,两,m,18
22,小时,n,19
22,十点,m,20
22,半左右,m,21
22,导航,v,22
22,服务中心,n,23
22,起始,v,24
22,点,q,25
22,噢,y,26
22,服务中心,n,27
22,领,v,28
22,装备,n,29
22,领,v,30
22,装备,n,31
22,东西,ns,32
22,放到,v,33
22,车里,s,34
22,门票,n,35
22,起始,v,36
22,点,m,37
22,交,n,38
22,门票,n,39
22,大巴车,n,40
22,人数,n,41
22,出发,v,42
22,起始,v,43
22,点,m,44
22,十一点半,m,45
22,两个,m,46
22,船,n,47
22,两个,m,48
22,小时,n,49
22,漂玩,a,50
22,结束,v,51
22,点,m,52
22,大巴车,n,53
22,带回,v,54
22,服务中心,n,55
22,流程,n,56
22,结束,v,57
22,希望,v,58
22,谢谢,nr,59
23,玩,v,0
23,过瘾,n,1
23,刺激,v,2
23,注意安全,nz,3
25,激情,n,0
25,醉,v,1
25,镇远,a,2
25,城,n,3
25,终生,n,4
25,难忘,v,5
26,太棒了,nr,0
26,回头客,n,1
26,强烈推荐,i,2
26,话,n,3
26,看图,v,4
26,说话,v,5
27,服务,vn,0
27,查,v,1
27,湿,a,2
27,一身,m,3
27,半小时,b,4
27,硬是,d,5
27,发车,v,6
29,第二次,m,0
29,第一次,m,1
29,刺激,v,2
29,感觉,n,3
29,不错,a,4
31,建议,n,0
31,天气,n,1
31,温度,n,2
31,高,a,3
31,冷,a,4
32,网上,s,0
32,留,v,1
32,地址,n,2
32,导航,v,3
32,带带,v,4
32,上游,f,5
32,找,v,6
32,代驾,v,7
32,车,n,8
32,开到,v,9
32,下游,f,10
32,玩,v,11
32,导航,v,12
32,导,v,13
32,客户服务,n,14
32,中心,n,15
32,下游,f,16
33,环境,n,0
33,哦哦哦,v,1
33,吧唧,o,2
33,唧唧,o,3
33,哇哇,o,4
34,第一次,m,0
34,耍,v,1
34,男朋友,n,2
34,贵阳,ns,3
34,路上,s,4
34,想起,v,5
34,玩,v,6
34,刺激,v,7
34,还好,v,8
34,翻船,v,9
34,男朋友,n,10
34,非,d,11
34,太胖,a,12
34,翻,v,13
34,买好,v,14
34,一点,m,15
34,一点,m,16
34,防水,v,17
34,袋,q,18
34,手机,n,19
34,进水,v,20
34,玩,v,21
34,心心念念,n,22
34,想,v,23
34,天气,n,24
35,刺激,v,0
35,感觉,n,1
35,激流,n,2
35,区,n,3
35,救生员,n,4
35,周全,nr,5
35,翻船,v,6
35,地方,n,7
35,幸运,a,8
35,翻船,v,9
35,建议,n,10
35,组队,n,11
35,几个,m,12
35,朋友,n,13
35,游泳,vn,14
35,一套,m,15
35,衣服,n,16
35,放水,v,17
35,措施,n,18
35,做好,v,19
35,漂完,v,20
35,太,d,21
35,累,v,22
35,视频,n,23
35,一段,m,24
35,一段,m,25
35,是因为,c,26
35,估计,v,27
35,翻船,v,28
36,环境,n,0
36,不错,a,1
36,设施,n,2
36,惊险刺激,l,3
36,安全员,n,4
36,责任心,n,5
36,值得,v,6
36,拥有,v,7
38,自动,vn,0
38,划得,v,1
38,不畅,a,2
38,船,n,3
38,拍,v,4
38,水孔,n,5
38,翻倒,v,6
38,水,n,7
41,不行,v,0
41,水流,n,1
41,不行,v,2
41,手动,n,3
41,急,v,4
41,太急,a,5
41,浅,a,6
41,太浅,n,7
43,环境,n,0
43,不错,a,1
43,设施,n,2
43,惊险刺激,l,3
43,值得,v,4
43,拥有,v,5
44,确实,ad,0
44,刺激,v,1
44,激流,n,2
44,段,q,3
44,救生员,n,4
44,守,v,5
44,翻船,v,6
44,碰到,v,7
44,石头,n,8
44,行,v,9
44,天气,n,10
44,热,a,11
44,一点,m,12
44,自驾,v,13
44,开车,v,14
44,起点站,v,15
44,得找,v,16
44,代驾,v,17
44,车,n,18
44,开回去,l,19
44,服务区,n,20
44,先,d,21
44,车,n,22
44,开到,v,23
44,服务区,n,24
44,坐,v,25
44,车,n,26
44,起点站,v,27
44,坐车到,i,28
44,服务区,n,29
44,开车,v,30
44,回去,v,31
45,刺激,v,0
45,太,d,1
45,好玩,v,2
45,五一节,m,3
45,玩,v,4
45,水量,n,5
45,碰到,v,6
45,石头,n,7
45,屁股,n,8
45,腿,n,9
45,撞,v,10
45,青,a,11
45,建议,n,12
45,端午,t,13
45,过后,t,14
45,水量,n,15
45,玩,v,16
45,刺激,v,17
45,受伤,v,18
45,强烈推荐,i,19
46,憨,ng,0
46,憨,ng,1
46,滴,v,2
46,本来,t,3
46,憨,ng,4
46,憨,ng,5
46,眼镜,n,6
46,掉,zg,7
46,河里,ns,8
46,兄弟,n,9
46,帮,v,10
46,捞,v,11
46,很久,m,12
46,找到,v,13
46,帅,nr,14
46,叔叔,n,15
46,工作人员,n,16
46,帮,v,17
46,下水,v,18
46,轻易,a,19
46,捞,v,20
46,崇拜,nrt,21
46,崇拜,nrt,22
46,举手,v,23
46,捞,v,24
46,男神,n,25
47,救生员,n,0
47,太,d,1
47,少,a,2
47,女朋友,n,3
47,翻船,v,4
47,本来,t,5
47,游泳,vn,6
47,救,v,7
47,大哥,n,8
47,手牵着,l,9
47,真的,d,10
47,出事,v,11
49,适合,v,0
49,女朋友,n,1
50,评价,n,0
50,浪费,n,1
50,积分,ad,2
50,听说,v,3
50,评价,n,4
50,超过,v,5
50,一百个,m,6
50,字,n,7
50,送,v,8
50,积分,ad,9
50,星期,t,10
50,光顾,v,11
50,统一,vn,12
50,评论,n,13
50,淘宝,nz,14
50,购物,n,15
50,实在,v,16
50,太,d,17
50,停不下来,v,18
51,不错,a,0
51,全程,n,1
51,翻船,v,2
51,刺激,v,3
51,太,d,4
51,凉快,a,5
52,好玩,v,0
52,算,v,1
52,刺激,v,2
52,桃源,n,3
52,河,n,4
52,老年,t,5
52,漂,v,6
52,好玩,v,7
52,劝,v,8
52,点,m,9
52,漂,v,10
52,不水,v,11
52,太冷,ns,12
53,刺激,v,0
53,回来,v,1
53,摔成,v,2
53,脑震荡,l,3
53,值得,v,4
53,冒险,n,5
54,真的,d,0
54,值,v,1
54,刺激,v,2
54,连续,a,3
54,三个,m,4
54,小时,n,5
54,推拉,v,6
55,掉,v,0
55,水,n,1
55,船,n,2
55,翻,v,3
55,没人来,l,4
55,拉,v,5
55,受伤,v,6
55,坐,v,7
55,走,v,8
55,放,v,9
55,旁边,f,10
55,东西,ns,11
55,吃,v,12
55,送,v,13
55,旁边,f,14
55,走路,n,15
56,刺激,v,0
56,全程,n,1
56,四个,m,2
56,小时,n,3
56,游泳,vn,4
56,玩,v,5
56,开心,v,6
57,玩来,v,0
57,玩去,v,1
57,黔东南,ns,2
57,好玩,v,3
57,刺激,v,4
57,危险,an,5
57,区域,n,6
57,安全员,n,7
57,一旁,s,8
57,旁边,f,9
57,走,v,10
57,道,q,11
57,不想,v,12
57,漂,v,13
57,走,v,14
57,夏天,t,15
57,两次,m,16
57,好玩,v,17
58,刺激,v,0
58,皮肤,n,1
58,黑,a,2
58,...........,m,3
59,总体,n,0
59,全程,n,1
59,刺激,v,2
59,环境,n,3
59,不错,a,4
59,人工,n,5
59,垃圾,n,6
59,看着,v,7
59,煞风景,l,8
59,工作人员,n,9
59,服务,vn,10
59,极差,n,11
59,两,m,12
59,星,n,13
60,南江,ns,0
60,大峡谷,nz,1
60,好玩,v,2
60,刺激,v,3
60,推荐,v,4
60,去年,t,5
60,月份,n,6
60,水量,n,7
61,有意思,l,0
61,惊险刺激,l,1
61,好玩,v,2
61,急流,n,3
61,地方,n,4
61,控制,v,5
61,不好,d,6
61,翻船,v,7
61,安全系数,nz,8
61,高,a,9
61,穿有,v,10
61,救生衣,n,11
61,戴,v,12
61,头盔,n,13
61,护膝,v,14
61,玩,v,15
61,开心,v,16
61,开车,v,17
61,这么久,r,18
61,值得,v,19
63,不错,a,0
63,物有所值,l,1
63,一点半,m,2
63,漂,v,3
63,漂到,v,4
63,四点,m,5
63,烧烤,v,6
63,水,n,7
63,冷,a,8
63,危险,an,9
63,地方,n,10
63,安全员,n,11
63,安全感,nr,12
63,适合,v,13
63,玩,v,14
63,有意思,l,15
63,强烈推荐,i,16
64,真得,d,0
64,好玩,v,1
64,旅游,vn,2
65,评价,n,0
65,浪费,n,1
65,积分,ad,2
65,听说,v,3
65,评价,n,4
65,超过,v,5
65,一百个,m,6
65,字,n,7
65,送,v,8
65,积分,ad,9
65,星期,t,10
65,光顾,v,11
66,总,b,0
66,感觉,n,1
66,船翻,n,2
66,受伤,v,3
66,半天,m,4
66,救人,n,5
66,笑,v,6
68,整体,n,0
68,水,n,1
68,干净,a,2
68,太,d,3
68,凉,v,4
68,太阳,ns,5
68,天,q,6
68,背光,n,7
68,地方,n,8
68,水,n,9
68,很凉,a,10
68,选择,v,11
68,天气,n,12
68,热,a,13
69,还好,v,0
69,服务态度,n,1
69,不好,d,2
70,刺激,v,0
70,好玩,v,1
70,关,n,2
70,翻船,v,3
70,机会,n,4
70,想,v,5
71,不错,a,0
71,期间,f,1
71,性价比,n,2
71,高,a,3
71,赞,v,4
75,自驾游,i,0
75,平均,a,1
75,消费,vn,2
75,包括,v,3
75,住,v,4
75,一晚,t,5
75,门票,n,6
75,吃用,v,7
75,公里,q,8
75,油费,n,9
76,水,n,0
76,清,a,1
76,凉快,a,2
77,太,d,0
77,好玩,v,1
77,杉木,nz,2
77,河,ns,3
77,南江,ns,4
77,大峡谷,nz,5
77,好玩,v,6
77,适合,v,7
77,孩子,n,8
78,坎,nrt,0
78,太,d,1
78,歹毒,n,2
78,啊啊啊,nr,3
78,啊啊啊,nr,4
79,危险,an,0
79,地区,n,1
79,工作人员,n,2
79,救生员,n,3
79,玩,v,4
79,过程,n,5
79,受了伤,l,6
80,环境,n,0
80,刺激,v,1
80,下次,t,2
81,不错,a,0
81,水,n,1
81,干净,a,2
81,刺激,v,3
82,刺激,v,0
82,超棒,n,1
84,风景,n,0
84,不错,a,1
84,玩,v,2
84,尽兴,d,3
84,服务态度,n,4
84,特别,d,5
85,几个,m,0
85,激流,n,1
85,刺激,v,2
85,值得,v,3
86,时间,n,0
86,挺长,v,1
86,危险,an,2
86,船翻,n,3
86,腿,n,4
86,好多,m,5
86,擦伤,v,6
87,游泳,vn,0
87,急,v,1
87,地方,n,2
87,救援,vn,3
89,环境,n,0
89,不错,a,1
89,不好,d,2
89,受伤,v,3
89,关键,n,4
89,受伤,v,5
89,专业,n,6
89,一点,m,7
89,医生,n,8
89,药品,n,9
93,感觉,n,0
93,整体,n,1
93,好玩,v,2
93,水,n,3
93,冷,a,4
93,哈哈哈哈,o,5
95,风景,n,0
95,忧美,a,1
95,去过,vq,2
95,两次,m,3
95,想,v,4
99,危险,an,0
99,地段,n,1
99,救生员,n,2
99,夏天,t,3
99,好玩,v,4
101,刺激,v,0
101,下次,t,1
101,再也,d,2
101,手机,n,3
102,感觉,n,0
102,过瘾,n,1
102,好玩,v,2
103,水,n,0
103,清澈,a,1
103,凉快,a,2
103,遇见,v,3
103,暴雨,n,4
103,冷,a,5
103,嗖嗖,o,6
103,小心,n,7
103,翻船,v,8
103,安全员,n,9
103,跳下来,v,10
103,玩,v,11
103,刺激,v,12
103,不妄,i,13
103,开车,v,14
103,六小时,j,15
105,推荐,v,0
105,玩,v,1
105,假期,t,2
105,天气,n,3
105,温度,n,4
105,水温,n,5
105,估摸,v,6
105,度,zg,7
105,冷,a,8
105,听话,v,9
105,穿,v,10
105,长袖,n,11
105,长裤,n,12
105,保暖,v,13
105,防晒,v,14
105,真的,d,15
105,山里,s,16
105,太阳,ns,17
105,摘掉,v,18
105,护膝,v,19
105,晒,v,20
105,黑,a,21
105,一节,m,22
105,一节,m,23
105,膝盖,n,24
105,像是,v,25
105,接,v,26
105,刺不,v,27
105,刺激,v,28
105,接受程度,n,29
105,急流,n,30
105,点,m,31
105,救生员,n,32
105,穿,v,33
105,救生衣,n,34
105,翻船,v,35
105,慌,a,36
105,有人,r,37
105,救,v,38
105,遇,v,39
105,急流,n,40
105,抓紧,v,41
105,差点,n,42
105,点,m,43
105,翻船,v,44
105,票价,n,45
105,值,v,46
105,沿岸,f,47
105,吃,v,48
105,味道,n,49
105,老板,n,50
105,往后,t,51
105,全,a,52
105,激流,n,53
105,吃,v,54
105,屁话,n,55
105,全程,n,56
105,起码,n,57
105,四个,m,58
105,卖,v,59
105,吃,v,60
105,鸡腿,n,61
105,景区,n,62
105,价,n,63
105,瓢,n,64
105,舀水,n,65
105,泼水,n,66
105,有用,v,67
106,总体,n,0
106,体验,n,1
106,不错,a,2
106,开车,v,3
106,票价,n,4
106,河道,n,5
106,挺长,v,6
106,漂,v,7
106,半小时,b,8
106,卖东西,n,9
106,挺多,a,10
106,漂,v,11
106,饿,v,12
106,吃,v,13
106,东西,ns,14
106,天气,n,15
106,不错,a,16
106,不冷,a,17
106,河道,n,18
106,刺激,v,19
106,适合,v,20
106,情侣,n,21
106,朋友,n,22
106,家人,n,23
106,玩,v,24
106,河段,n,25
106,险,a,26
106,小朋友,n,27
106,下船,v,28
106,走,v,29
106,河道,n,30
106,惊险,a,31
106,地方,n,32
106,安全员,n,33
106,值守,v,34
106,一路上,l,35
106,风景,n,36
106,不错,a,37
106,漂,v,38
106,走路,n,39
106,观光,n,40
106,公里,q,41
106,地方,n,42
106,有个,r,43
106,陡,a,44
106,地方,n,45
106,翻船,v,46
106,工作人员,n,47
106,蹲守,v,48
106,想要,v,49
106,国庆,t,50
106,几天,m,51
106,天气,n,52
106,不错,a,53
106,冷,a,54
106,太,d,55
106,刺激,v,56
106,一路上,l,57
106,杀猪,v,58
106,尖叫,v,59
106,明年,t,60
106,夏天,t,61
106,玩,v,62
107,建议,n,0
107,卖,v,1
107,小吃,n,2
107,地方,n,3
107,卫生,an,4
107,弄,v,5
107,干净,a,6
107,一点,m,7
107,本来,t,8
107,想,v,9
107,吃,v,10
107,点,q,11
107,东西,ns,12
107,卫生,an,13
107,环境,n,14
107,只敢,d,15
107,吃,v,16
107,桶,q,17
107,泡面,n,18
107,路,n,19
107,不明,v,20
107,导航,v,21
107,走错,v,22
107,三次,m,23
107,路,n,24
107,好不容易,l,25
107,找到,v,26
107,找错,v,27
107,朋友,n,28
107,倒,v,29
107,游客,n,30
107,中心,n,31
107,跑,v,32
107,回去,v,33
107,十月份,mq,34
107,天气,n,35
107,人不多,l,36
107,冷,a,37
107,温度,n,38
107,冷,a,39
107,服务,vn,40
107,不错,a,41
107,总体,n,42
107,大赞,nr,43
107,下次,t,44
107,会去,t,45
108,年,m,0
108,国庆,t,1
108,小孩,n,2
108,玩,v,3
108,惊险刺激,l,4
108,好玩,v,5
108,夏天,t,6
108,强烈推荐,i,7
108,游玩,n,8
108,项目,n,9
109,惊险刺激,l,0
109,贵州,ns,1
109,刺激,v,2
109,强烈推荐,i,3
109,今年夏天,nr,4
109,孩子,n,5
109,玩,v,6
110,同志,n,0
110,同志,n,1
111,选,v,0
111,团游,n,1
111,体验,n,2
111,感,v,3
111,优秀,a,4
111,团,n,5
111,导游小姐,n,6
111,姐,n,7
111,贴心,v,8
111,指引,v,9
111,游览,vn,10
111,天星桥,nr,11
111,瀑布,n,12
111,陡坡,ns,13
111,塘,j,14
111,全程,n,15
111,亲切,a,16
111,消费,vn,17
111,开心,v,18
111,祖国,n,19
111,大好河山,i,20
111,鬼斧神工,i,21
111,惊叹,v,22
111,波澜壮阔,i,23
111,神清气爽,i,24
111,天气,n,25
111,力,n,26
111,太阳光,nr,27
111,折射,v,28
111,彩虹,nz,29
111,耶,nr,30
111,显得,v,31
111,无比,v,32
111,绮丽,a,33
111,放松,v,34
112,一路,m,0
112,风景,n,1
112,刺激,v,2
112,值得,v,3
112,游,n,4
113,售票,n,0
113,中心,n,1
113,第一,m,2
113,感觉,n,3
113,停车位,n,4
113,进,v,5
113,售票,n,6
113,大厅,n,7
113,特别,d,8
113,热,n,9
113,空调,n,10
113,工作人员,n,11
113,统一,vn,12
113,服装,vn,13
113,有事,r,14
113,咨询,vn,15
113,找,v,16
113,不到,v,17
113,服务态度,n,18
113,差,a,19
113,订,v,20
113,票,n,21
113,自助,v,22
113,取票,v,23
113,机取票,n,24
113,排队,n,25
113,小时,n,26
113,自助,v,27
113,取票,v,28
113,机,n,29
113,台,q,30
113,一台,m,31
113,死机,n,32
113,建议,n,33
113,身份证,n,34
113,售票点,n,35
113,买票,n,36
113,订,v,37
113,取票,v,38
113,超级,b,39
113,慢,a,40
113,去取,v,41
113,装备,n,42
113,挤,v,43
113,护膝,v,44
113,鞋子,n,45
113,免费,vn,46
113,要钱,v,47
113,一双,m,48
113,车,n,49
113,起点,n,50
113,排队,n,51
113,小时,n,52
113,车,n,53
113,少,a,54
113,语,ng,55
113,起点,n,56
113,一团乱,i,57
113,船,n,58
113,抢,v,59
113,安全措施,nr,60
113,下船,v,61
113,丢,v,62
113,船,n,63
113,游客,n,64
113,抢,v,65
113,打气,v,66
113,回来,v,67
113,排,v,68
113,小时,n,69
113,坐到,v,70
113,车,n,71
113,反正,d,72
113,差,a,73
113,评,n,74
113,不值,n,75
113,水瓢,n,76
113,水枪,n,77
113,起点,n,78
113,不贵,a,79
113,小吃,n,80
113,鸡腿,n,81
113,块,zg,82
113,排骨,n,83
113,矿泉水,n,84
113,块,zg,85
113,总体,n,86
113,恐怖,a,87
113,急,v,88
113,水,n,89
113,下午,t,90
113,点,m,91
113,漂水,v,92
113,特别,d,93
113,冷,a,94
113,太阳,ns,95
113,晒,v,96
114,体验,n,0
114,感,v,1
114,挺棒,n,2
114,惊险,a,3
114,几处,m,4
114,稍微,d,5
114,落差,a,6
114,开车,v,7
114,开,v,8
114,大厅,n,9
114,售票处,l,10
114,两台,m,11
114,售票机,n,12
114,取完,v,13
114,票,n,14
114,领,n,15
114,救生衣,n,16
114,头盔,n,17
114,护膝,v,18
114,太多人,nrt,19
114,用过,v,20
114,原因,n,21
114,脏,a,22
114,排队,n,23
114,坐,v,24
114,分钟,q,25
114,巴士,ns,26
114,戴,v,27
114,贵重物品,n,28
114,手链,n,29
114,耳环,n,30
114,项链,n,31
114,防水,v,32
114,袋,q,33
114,装,v,34
114,手机,n,35
114,带上,v,36
114,现金,n,37
114,手机,n,38
114,有时候,l,39
114,信号,n,40
114,漂到,v,41
114,中途,b,42
114,饿,v,43
114,中途,b,44
114,岸边,s,45
114,卖,v,46
114,小吃,n,47
114,姜茶,nr,48
114,现金,n,49
114,用得着,v,50
114,水枪,n,51
114,防水,v,52
114,袋,q,53
114,水瓢,n,54
114,行,v,55
114,卖,v,56
114,防水,v,57
114,袋,q,58
114,质量,n,59
114,稍微,d,60
114,不好,d,61
114,地方,n,62
114,完去,v,63
114,大厅,n,64
114,淋浴,n,65
114,处,n,66
114,淋浴,n,67
114,热水,n,68
114,里边,f,69
114,分,v,70
114,两间,f,71
114,一间,m,72
114,放,v,73
114,物品,n,74
114,小格子,nr,75
114,门,n,76
114,锁,v,77
114,一间,m,78
114,淋浴,n,79
114,地方,n,80
114,隔,v,81
114,门,n,82
114,淋浴,n,83
114,换衣服,nz,84
114,些许,d,85
114,害羞,a,86
114,洗发水,nz,87
114,沐浴露,nz,88
114,月,m,89
114,号,m,90
114,漂到,v,91
114,下午,t,92
114,五点钟,m,93
114,冷,a,94
114,上岸,f,95
114,免费,vn,96
114,姜茶,nr,97
114,记得,v,98
114,喝,vg,99
114,小伙,n,100
114,玩,v,101
114,开心,v,102
116,真的,d,0
116,冷,a,1
116,保障,v,2
116,工作,vn,3
116,太,d,4
116,够,v,5
116,手机,n,6
116,信号,n,7
116,男朋友,n,8
116,玩,v,9
116,开心,v,10
116,要死,v,11
116,感觉,n,12
116,特别,d,13
116,害怕,v,14
116,下次,t,15
116,朋友,n,16
116,受不了,l,17
116,工作人员,n,18
116,态度,n,19
116,特别,d,20
116,途中,s,21
116,工作人员,n,22
116,超级,b,23
116,凶,zg,24
116,棍子,n,25
116,敲,v,26
116,船,n,27
116,本来,t,28
116,嘈杂,a,29
116,听不见,v,30
116,真的,d,31
116,态度,n,32
116,太,d,33
116,差,a,34
117,交通,n,0
117,餐饮,n,1
117,项目,n,2
117,环境,n,3
118,百度,n,0
118,地图,n,1
118,自驾游,i,2
118,选择,v,3
118,地址,n,4
118,旅游,vn,5
118,服务中心,n,6
118,惊险,a,7
118,评价,n,8
118,搞,v,9
118,不想,v,10
118,实践,v,11
118,道听途说,i,12
118,感受,v,13
118,水瓢,n,14
118,道理,n,15
118,坐,v,16
118,一会儿,m,17
118,水,n,18
118,漫过,v,19
118,腰,n,20
118,一路,m,21
118,烧烤,v,22
118,人均,j,23
118,有人,r,24
118,激流,n,25
118,时,n,26
118,翻船,v,27
118,注意安全,nz,28
118,无限,v,29
118,循环,vn,30
118,白鞋,n,31
118,建议,n,32
118,一双,m,33
118,景区,n,34
118,景区,n,35
118,外,f,36
118,记得,v,37
118,杀价,v,38
118,一点,m,39
118,早点,d,40
118,拖拉,nz,41
118,救援,vn,42
118,人员,n,43
118,保护,v,44
118,到位,v,45
118,有待,v,46
118,提高,v,47
118,抓好,v,48
118,皮划艇,n,49
118,两边,f,50
118,索,nr,51
118,保持平衡,n,52
119,刺激,v,0
119,值得,v,1
119,玩,v,2
119,配套,a,3
119,设施,n,4
119,完善,v,5
120,好玩,v,0
120,明年,t,1
120,约,d,2
120,朋友,n,3
120,好玩,v,4
121,好玩,v,0
121,算,v,1
121,明天,t,2
121,朋友,n,3
122,配值,v,0
122,景区,n,1
122,配有,v,2
122,若要,c,3
122,穿,v,4
122,鞋,n,5
122,穿,zg,6
122,拖鞋,n,7
122,进场,n,8
122,建议,n,9
122,防晒,v,10
122,水流,n,11
122,有急,a,12
122,有缓,a,13
122,漂程,n,14
122,小时,n,15
122,沿途,b,16
122,安防,v,17
122,员,zg,18
122,两岸,f,19
122,商户,n,20
122,美食,n,21
